x,y,theta,v,kappa
12.9111304050592,-6.57230010032898,-2.38372878626068,4,-0.25305999787094
12.8628998429048,-6.61718419826215,-2.40056051786758,4,-0.257876524921926
12.8141614754894,-6.66102336610159,-2.41762176182691,4,-0.262636836348683
12.7649172269204,-6.70381068113448,-2.43490861179757,4,-0.267324776525071
12.7151690412762,-6.74553938674779,-2.45241649007948,4,-0.271923498370336
12.6649188825302,-6.78620289349515,-2.47014012859338,4,-0.276415547915195
12.6141687344725,-6.82579478013747,-2.48807355330457,4,-0.280782964290081
12.5629206006321,-6.86430879465688,-2.50621007254785,4,-0.285007395069555
12.5111765041976,-6.90173885524403,-2.52454226969718,4,-0.289070226549849
12.4589384879372,-6.93807905125843,-2.54306200059839,4,-0.292952728145029
12.4062086141184,-6.97332364416188,-2.5617603961475,4,-0.296636209670587
12.3529889644264,-7.00746706842459,-2.58062787034975,4,-0.300102189853392
12.2992816398818,-7.04050393240405,-2.59965413413534,4,-0.303332573978112
12.2450887607578,-7.07242901919648,-2.61882821513795,4,-0.306309838168634
12.1904124664964,-7.10323728746058,-2.63813848356155,4,-0.309017217426167
12.1352549156242,-7.13292387221365,-2.6575726841718,4,-0.311438894221785
12.0796182856668,-7.16148408559982,-2.67711797435158,4,-0.313560184187703
12.0235047730632,-7.18891341763032,-2.69676096805807,4,-0.315367715285008
11.9669165930786,-7.21520753689564,-2.71648778541453,4,-0.316849596759704
11.9098559797175,-7.24036229124955,-2.73628410756486,4,-0.317995574243979
11.8523251856354,-7.26437370846473,-2.75613523631782,4,-0.318797167521744
11.7943264820493,-7.28723799686005,-2.77602615801159,4,-0.319247787757321
11.7358621586488,-7.30895154589933,-2.79594161094324,4,-0.319342831379214
11.6769345235054,-7.32951092676145,-2.81586615563242,4,-0.319079748306787
11.617545902981,-7.34891289288185,-2.83578424712805,4,-0.318458082790855
11.5576986416368,-7.36715438046517,-2.8556803085227,4,-0.317479485789511
11.4973951021402,-7.38423250896904,-2.87553880481262,4,-0.316147698493777
11.4366376651717,-7.40014458155901,-2.89534431623413,4,-0.314468507327858
11.3754287293308,-7.41488808553435,-2.91508161021833,4,-0.312449671448131
11.3137707110416,-7.42846069272488,-2.9347357111361,4,-0.310100824427004
11.2516660444569,-7.44086025985858,-2.95429196705341,4,-0.307433352407341
11.1891171813627,-7.45208482890006,-2.97373611278031,4,-0.304460251528862
11.1261265910811,-7.46213262735975,-2.99305432857459,4,-0.301195967842736
11.0626967603726,-7.47100206857379,-3.01223329394982,4,-0.297656223232521
10.9988301933384,-7.4786917519546,-3.03126023613462,4,-0.293857831042495
10.9345294113212,-7.48520046321204,-3.0501229728324,4,-0.289818505177673
10.8697969528057,-7.49052717454513,-3.06880994903577,4,-0.285556666388112
10.8046353733186,-7.49467104480442,-3.08731026775415,4,-0.28109124929299
10.7390472453275,-7.49763141962475,-3.10561371461416,4,-0.276441513450809
10.6730351581393,-7.49940783152862,-3.12371077638759,4,-0.271626861456928
10.6066017177982,-7.5,-3.14159265358979,4,-0.266666666666667
10.5397495469827,-7.49940783152862,3.12393403981026,4,-0.261580112719896
10.4724812849021,-7.49763141962475,3.10650604620178,4,-0.256386046599696
10.4047995871921,-7.49467104480442,3.08931531101402,4,-0.251102846510584
10.3367071258102,-7.49052717454513,3.07236776228585,4,-0.24574830542611
10.2682065889303,-7.48520046321204,3.05566863039239,4,-0.24033953074444
10.1993006808363,-7.4786917519546,3.03922246440431,4,-0.234892860114073
10.1299921218154,-7.47100206857379,3.02303315180028,4,-0.229423793157815
